tweet_id,created_at,date,hour,weekday,author_id,author_type,tweet_text_raw,sentiment_text,sentiment_negative,sentiment_neutral,sentiment_positive,sentiment_score,sentiment
1464955,2017-10-16 20:03:56+00:00,2017-10-16,20,Monday,Tesco,Support,@460031 We do sell fresh products up to midnight on the day they go out of code. It's down to the store when they reduce the stock. TY- Mike. 2/2,@user We do sell fresh products up to midnight on the day they go out of code. It's down to the store when they reduce the stock. TY- Mike. 2/2,0.01700484,0.89878225,0.08421300,0.06720815,Neutral
2609741,2017-11-16 13:23:14+00:00,2017-11-16,13,Thursday,738108,Customer,Usability flaw - users with download link tend to download web preview instead of original image. Download button should be more prominent? @DropboxSupport #dropbox,Usability flaw - users with download link tend to download web preview instead of original image. Download button should be more prominent? @user #dropbox,0.61042553,0.37452704,0.01504746,-0.59537807,Negative
168582,2017-11-24 20:50:49+00:00,2017-11-24,20,Friday,TMobileHelp,Support,"@155248 What's going on, Lawrence? We're here for you and absolutely understand that your time is valuable. DM us here so we can help out. *BlakeT","@user What's going on, Lawrence? We're here for you and absolutely understand that your time is valuable. DM us here so we can help out. *BlakeT",0.04275569,0.44727904,0.50996524,0.46720955,Positive
1786756,2017-09-22 13:39:40+00:00,2017-09-22,13,Friday,141614,Customer,@GWRHelp Good to see my season ticket money is being used for investment into trains and improving the rubbish service you provide! #Bandits,@user Good to see my season ticket money is being used for investment into trains and improving the rubbish service you provide! #Bandits,0.73709399,0.18589258,0.07701348,-0.66008051,Negative
1244639,2017-10-26 02:08:17+00:00,2017-10-26,2,Thursday,169511,Customer,@SouthwestAir Likely just caught the flight attendant at the end of a long day. Rest of the flight was fine. I appreciate the check in.,@user Likely just caught the flight attendant at the end of a long day. Rest of the flight was fine. I appreciate the check in.,0.01999853,0.27277079,0.70723069,0.68723216,Positive
1570737,2017-11-04 15:50:00+00:00,2017-11-04,15,Saturday,477734,Customer,@DellCares @118197 @9564 What is the purspose of customer service that doesn't try to keep the customer? That's just Sales,@user @user @user What is the purspose of customer service that doesn't try to keep the customer? That's just Sales,0.70778954,0.27633449,0.01587592,-0.69191362,Negative
840471,2017-10-19 09:14:00+00:00,2017-10-19,9,Thursday,AmazonHelp,Support,"@319985 Hi, I'm sorry for the delay but I can confirm that your issue is being looked into at the moment. ^JJ","@user Hi, I'm sorry for the delay but I can confirm that your issue is being looked into at the moment. ^JJ",0.16496247,0.74595875,0.08907879,-0.07588368,Neutral
1971010,2017-11-01 01:44:53+00:00,2017-11-01,1,Wednesday,583823,Customer,"@AppleSupport this is what happens when I type the letter ""i"" in Snapchat (it also happened on Twitter) ""Well I know"" https://t.co/k6d28qGdfu","@user this is what happens when I type the letter ""i"" in Snapchat (it also happened on Twitter) ""Well I know"" http",0.08230308,0.81662500,0.10107192,0.01876884,Neutral
172069,2017-11-24 21:58:02+00:00,2017-11-24,21,Friday,BofA_Help,Support,"@150263 Hello, we'd like to know more about your Twitter post. Please send us additional details about your concerns. Thank you. ^cl","@user Hello, we'd like to know more about your Twitter post. Please send us additional details about your concerns. Thank you. ^cl",0.05100658,0.84280139,0.10619204,0.05518546,Neutral
697721,2017-10-13 00:37:57+00:00,2017-10-13,0,Friday,MicrosoftHelps,Support,@282571 Hello! We hope that everything is fine now. Please share us your thoughts about our support here: https://t.co/jckTX3ryu4.,@user Hello! We hope that everything is fine now. Please share us your thoughts about our support here: http,0.00635759,0.20230997,0.79133242,0.78497483,Positive
1711556,2017-11-06 23:15:24+00:00,2017-11-06,23,Monday,SouthwestAir,Support,"@453399 Hi. As the # of EarlyBird Customers vary on each flt, you're guaranteed automatic check in, not a specific boarding position/group. ^LC","@user Hi. As the # of EarlyBird Customers vary on each flt, you're guaranteed automatic check in, not a specific boarding position/group. ^LC",0.01713282,0.90907985,0.07378740,0.05665458,Neutral
797795,2017-10-12 15:00:55+00:00,2017-10-12,15,Thursday,310203,Customer,"@JetBlue I explained I am traveling internationally to several locations, If my bag doesn't make it, I'll be without clothes for 10 days.","@user I explained I am traveling internationally to several locations, If my bag doesn't make it, I'll be without clothes for 10 days.",0.64394361,0.33675653,0.01929978,-0.62464382,Negative
1188889,2017-10-25 06:22:48+00:00,2017-10-25,6,Wednesday,O2,Support,"@399562 😔 We're not aware of any wider issues, please check this guide: https://t.co/lQhmoT3apu for some handy hints &amp; tips.","@user 😔 We're not aware of any wider issues, please check this guide: http for some handy hints &amp; tips.",0.62353194,0.35457706,0.02189097,-0.60164096,Negative
335905,2017-10-07 21:07:09+00:00,2017-10-07,21,Saturday,196095,Customer,@XboxSupport You want me to use the link?,@user You want me to use the link?,0.02093450,0.94718057,0.03188503,0.01095053,Neutral
2462503,2017-11-15 08:13:54+00:00,2017-11-15,8,Wednesday,704946,Customer,@nationalrailenq It's just about 28 days and still no refund on the ticket I didn't use 🤷🏼‍♀️ judging by twitter no one ever gets it back...,@user It's just about 28 days and still no refund on the ticket I didn't use 🤷🏼‍♀️ judging by twitter no one ever gets it back...,0.85801506,0.13439673,0.00758820,-0.85042686,Negative
2871284,2017-11-28 02:45:53+00:00,2017-11-28,2,Tuesday,797257,Customer,@comcastcares Thanks man or ma’am. Whatever you are. Keep on rocking.,@user Thanks man or ma’am. Whatever you are. Keep on rocking.,0.00424020,0.02379654,0.97196329,0.96772308,Positive
603536,2017-12-03 20:50:50+00:00,2017-12-03,20,Sunday,263400,Customer,"@DoorDash_Help your reps just tried to throw a restaurant under the bus when your app malfunctioned on two Dashers. Seriously, when are you updating the Dasher app so it stops freezing??","@user your reps just tried to throw a restaurant under the bus when your app malfunctioned on two Dashers. Seriously, when are you updating the Dasher app so it stops freezing??",0.94403881,0.05134295,0.00461823,-0.93942058,Negative
759658,2017-10-23 20:21:43+00:00,2017-10-23,20,Monday,301513,Customer,"@ATVIAssist I see that you are of no help, sorry to have bothered to expect a working product key. -.-","@user I see that you are of no help, sorry to have bothered to expect a working product key. -.-",0.93978739,0.05465041,0.00556223,-0.93422516,Negative
253063,2017-10-05 17:30:32+00:00,2017-10-05,17,Thursday,comcastcares,Support,@176155 I'd be happy to help with your cable box issues. Please send me a DM with your phone number to get started. - SL,@user I'd be happy to help with your cable box issues. Please send me a DM with your phone number to get started. - SL,0.00927932,0.31741098,0.67330968,0.66403036,Positive
42748,2017-11-01 15:49:59+00:00,2017-11-01,15,Wednesday,125457,Customer,Loving my new cell service from @115911! #BeMagenta,Loving my new cell service from @user! #BeMagenta,0.00221024,0.00790505,0.98988473,0.98767450,Positive
193556,2017-10-04 15:31:33+00:00,2017-10-04,15,Wednesday,161506,Customer,@115858 is there a glitch in the new update my phone keeps messing up,@user is there a glitch in the new update my phone keeps messing up,0.81118757,0.18004832,0.00876411,-0.80242345,Negative
1409944,2017-10-16 16:45:37+00:00,2017-10-16,16,Monday,447722,Customer,Just got home from work and found out this has been delivered! Thank you @AldiUK #Competitionprize https://t.co/Jagv15npw4,Just got home from work and found out this has been delivered! Thank you @user #Competitionprize http,0.00166679,0.01481338,0.98351985,0.98185306,Positive
999650,2017-10-24 21:38:25+00:00,2017-10-24,21,Tuesday,356698,Customer,Hi @AdobeCare am I able to use my iPad with creative cloud? Or do I need a different tablet?,Hi @user am I able to use my iPad with creative cloud? Or do I need a different tablet?,0.01055086,0.89126521,0.09818394,0.08763309,Neutral
956536,2017-10-11 12:58:08+00:00,2017-10-11,12,Wednesday,SouthwestAir,Support,@346957 We're saddened to hear that! Please DM your confirmation number if we can follow-up. ^NA,@user We're saddened to hear that! Please DM your confirmation number if we can follow-up. ^NA,0.74280173,0.24228926,0.01490896,-0.72789277,Negative
987327,2017-10-14 14:06:47+00:00,2017-10-14,14,Saturday,353953,Customer,@Delta I really just want to know WHY I was moved out of Delta Comfort. 19b is not really an improvement,@user I really just want to know WHY I was moved out of Delta Comfort. 19b is not really an improvement,0.88267058,0.11070343,0.00662597,-0.87604461,Negative
1288292,2017-10-28 08:17:15+00:00,2017-10-28,8,Saturday,442064,Customer,"@115873 Morning I would to complain about an uber driver, is this the right Twitter account","@user Morning I would to complain about an uber driver, is this the right Twitter account",0.62546939,0.35080111,0.02372944,-0.60173994,Negative
1632441,2017-11-07 18:58:56+00:00,2017-11-07,18,Tuesday,airtel_care,Support,@215652 Thank you. ^LK.,@user Thank you. ^LK.,0.00908932,0.15549333,0.83541739,0.82632807,Positive
2325435,2017-11-13 06:56:58+00:00,2017-11-13,6,Monday,SouthwestAir,Support,"@673598 Hi, Amy. I'd be happy to update! Please send over a DM with your Rapid Rewards account number and a copy of your marriage license. ^MS","@user Hi, Amy. I'd be happy to update! Please send over a DM with your Rapid Rewards account number and a copy of your marriage license. ^MS",0.00512069,0.34084684,0.65403253,0.64891184,Positive
2596566,2017-11-17 04:01:03+00:00,2017-11-17,4,Friday,Uber_Support,Support,@735188 Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,@user Oh no! Thanks for bringing this to our attention. DM us your account email along with details for assistance.,0.39440659,0.55255264,0.05304074,-0.34136585,Neutral
2216046,2017-11-10 05:37:59+00:00,2017-11-10,5,Friday,SpotifyCares,Support,"@647489 Hi! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /RB","@user Hi! We don't have any info on this right now, but we'll let the right team know it's something you'd like to see /RB",0.03275813,0.80051386,0.16672806,0.13396993,Neutral
999256,2017-10-23 02:23:22+00:00,2017-10-23,2,Monday,Uber_Support,Support,@356604 Happy to help! We've been in touch via DM!,@user Happy to help! We've been in touch via DM!,0.00414642,0.06366894,0.93218458,0.92803816,Positive
1788253,2017-10-12 16:37:24+00:00,2017-10-12,16,Thursday,413349,Customer,@Delta kudos to your service dept especially Moe who was so sweet and helped me with an issue that I had. He is amazing.,@user kudos to your service dept especially Moe who was so sweet and helped me with an issue that I had. He is amazing.,0.00709181,0.02183388,0.97107434,0.96398253,Positive
2258032,2017-10-19 17:58:58+00:00,2017-10-19,17,Thursday,sprintcare,Support,"@657578 I need more information to answer your question, may i have you send a private message? -CP","@user I need more information to answer your question, may i have you send a private message? -CP",0.02323053,0.90379429,0.07297529,0.04974476,Neutral
2075933,2017-10-09 20:35:47+00:00,2017-10-09,20,Monday,613949,Customer,@613950 It's ok I got it back but it's still annoying to deal w :/,@user It's ok I got it back but it's still annoying to deal w :/,0.66871965,0.28997225,0.04130805,-0.62741160,Negative
2582638,2017-11-08 06:55:14+00:00,2017-11-08,6,Wednesday,731910,Customer,I legit signed on to twitter to ask ytf do I get DCed on anything other tha tdm or Do good period 😂 @ATVIAssist,I legit signed on to twitter to ask ytf do I get DCed on anything other tha tdm or Do good period 😂 @user,0.24205254,0.58243203,0.17551537,-0.06653717,Neutral
237053,2017-09-28 16:57:21+00:00,2017-09-28,16,Thursday,AskVirginMoney,Support,@172463 Hi! You can deposit whenever you'd like to within the calendar month so anything from the 1st to the end. Does that help? ^LB,@user Hi! You can deposit whenever you'd like to within the calendar month so anything from the 1st to the end. Does that help? ^LB,0.00554247,0.56899756,0.42545995,0.41991748,Neutral
1628301,2017-11-05 15:21:38+00:00,2017-11-05,15,Sunday,AirbnbHelp,Support,"@498471 Hi Brennan, we are taking a look now. thanks!","@user Hi Brennan, we are taking a look now. thanks!",0.02908781,0.48192859,0.48898357,0.45989576,Positive
1613976,2017-11-05 12:33:00+00:00,2017-11-05,12,Sunday,idea_cares,Support,"@495106 Please let us know convenient time to reach you as we were unable to get through on given contact number. Rgds, Heetali","@user Please let us know convenient time to reach you as we were unable to get through on given contact number. Rgds, Heetali",0.56416082,0.42205203,0.01378718,-0.55037365,Negative
2189002,2017-11-09 18:15:09+00:00,2017-11-09,18,Thursday,XboxSupport,Support,@640915 Recommend reaching out to the publisher for any more clarification on this. 2 ^JS,@user Recommend reaching out to the publisher for any more clarification on this. 2 ^JS,0.03814492,0.91084737,0.05100777,0.01286285,Neutral
1216923,2017-10-25 17:30:03+00:00,2017-10-25,17,Wednesday,ChipotleTweets,Support,"@324199 No plans quite yet, but you never know what could happen down the line! -Becky","@user No plans quite yet, but you never know what could happen down the line! -Becky",0.00859465,0.79323727,0.19816804,0.18957339,Neutral
2237806,2017-11-10 18:14:27+00:00,2017-11-10,18,Friday,652565,Customer,@Uber_Support Oh thanks. I actually just was wondering if UberEATS is going to do a monthly subscription thing like Deliveroo?,@user Oh thanks. I actually just was wondering if UberEATS is going to do a monthly subscription thing like Deliveroo?,0.01038184,0.67518836,0.31442982,0.30404798,Neutral
